id,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
3ccY8jYkI5o.002.mp4,64,3.22,7.98,88.24,81.93,16.0,9.38,96.88,67.19,26.56,12.5,10.94,1.56,0.0,0.0,0.0,14.06,4.69,9.38,14.06,3.12,17.19,0.0,21.88,6.25,4.69,1.56,0.0,3.12,3.12,3.12,0.0,0.0,0.0,0.0,3.12,0.0,1.56,0.0,0.0,18.75,7.81,1.56,3.12,6.25,1.56,7.81,1.56,0.0,0.0,0.0,4.69,0.0,4.69,0.0,0.0,4.69,3.12,1.56,0.0,0.0,0.0,0.0,18.75,0.0,4.69,1.56,3.12,0.0,1.56,1.56,0.0,0.0,0.0,0.0,1.56,0.0,1.56,0.0,0.0,0.0,15.62,4.69,4.69,0.0,0.0,0.0,0.0,1.56,0.0,4.69,0.0,0.0
utv9RBNcL5w.005.mp4,50,4.99,1.0,99.0,99.0,10.0,8.0,98.0,68.0,28.0,18.0,18.0,0.0,0.0,0.0,0.0,10.0,2.0,16.0,16.0,8.0,6.0,4.0,28.0,14.0,6.0,0.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,4.0,2.0,0.0,2.0,22.0,2.0,6.0,4.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
ZkypeQdzgvQ.000.mp4,38,4.49,14.62,90.72,25.77,7.6,5.26,94.74,71.05,28.95,21.05,18.42,0.0,2.63,0.0,0.0,7.89,2.63,13.16,21.05,2.63,7.89,0.0,23.68,2.63,0.0,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,5.26,2.63,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,2.63,2.63,2.63,2.63,21.05,0.0,5.26,0.0,2.63,2.63,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,15.79,10.53,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0
y0UCXXk9tlM.003.mp4,62,12.44,68.57,60.4,99.0,15.5,14.52,100.0,59.68,22.58,9.68,4.84,1.61,1.61,0.0,1.61,12.9,3.23,12.9,17.74,3.23,4.84,4.84,27.42,12.9,8.06,1.61,3.23,4.84,11.29,9.68,1.61,0.0,0.0,1.61,16.13,0.0,1.61,0.0,0.0,17.74,3.23,0.0,1.61,4.84,3.23,4.84,3.23,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,8.06,3.23,1.61,1.61,4.84,0.0,0.0,24.19,0.0,11.29,3.23,8.06,1.61,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,12.9,8.06,0.0,0.0,0.0,0.0,0.0,0.0,8.06,0.0,0.0
NVvKBE5FTMk.005.mp4,45,2.34,1.38,99.0,67.75,9.0,6.67,91.11,55.56,26.67,17.78,17.78,0.0,0.0,0.0,0.0,8.89,0.0,11.11,13.33,11.11,6.67,2.22,31.11,2.22,0.0,4.44,8.89,0.0,4.44,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,8.89,4.44,0.0,0.0,2.22,2.22,2.22,0.0,2.22,0.0,2.22,2.22,0.0,0.0,0.0,2.22,0.0,0.0,2.22,0.0,0.0,4.44,22.22,0.0,22.22,4.44,11.11,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,13.33,6.67,4.44,0.0,0.0,0.0,2.22,0.0,8.89,0.0,4.44
noepjVnUVFY.001.mp4,40,4.31,40.12,3.37,96.76,13.33,15.0,80.0,50.0,22.5,15.0,7.5,0.0,2.5,2.5,2.5,7.5,0.0,5.0,7.5,10.0,10.0,0.0,15.0,0.0,2.5,0.0,17.5,5.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,2.5,0.0,2.5,10.0,0.0,0.0,5.0,5.0,0.0,7.5,12.5,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,10.0,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,47.5,17.5,7.5,10.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,10.0
ga_XczsO4eY.001.mp4,39,36.88,93.79,46.75,97.19,5.57,12.82,92.31,58.97,30.77,20.51,10.26,0.0,10.26,0.0,0.0,10.26,2.56,15.38,5.13,0.0,5.13,2.56,25.64,0.0,0.0,0.0,2.56,0.0,5.13,5.13,0.0,0.0,0.0,0.0,20.51,0.0,0.0,0.0,0.0,20.51,5.13,0.0,10.26,7.69,2.56,2.56,0.0,0.0,0.0,0.0,2.56,0.0,2.56,0.0,0.0,5.13,0.0,2.56,2.56,2.56,0.0,0.0,25.64,0.0,12.82,2.56,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,2.56,0.0,0.0,20.51,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0
3tPq9fNOXZQ.001.mp4,39,36.88,15.25,99.0,99.0,5.57,2.56,92.31,53.85,17.95,12.82,10.26,0.0,2.56,0.0,0.0,5.13,7.69,7.69,7.69,10.26,5.13,0.0,23.08,5.13,2.56,0.0,0.0,2.56,7.69,7.69,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,10.26,2.56,0.0,0.0,2.56,0.0,5.13,5.13,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,2.56,0.0,5.13,0.0,5.13,15.38,0.0,25.64,5.13,17.95,5.13,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,5.13,0.0,41.03,25.64,10.26,0.0,0.0,2.56,0.0,0.0,0.0,2.56,0.0,0.0
CGfr9jl8w4Y.004.mp4,46,47.75,9.62,94.19,66.89,7.67,10.87,100.0,63.04,32.61,8.7,8.7,0.0,0.0,0.0,0.0,23.91,10.87,15.22,13.04,0.0,2.17,0.0,21.74,6.52,6.52,0.0,2.17,4.35,2.17,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.57,4.35,0.0,0.0,8.7,2.17,4.35,0.0,0.0,0.0,0.0,2.17,0.0,2.17,0.0,0.0,2.17,0.0,0.0,0.0,2.17,0.0,0.0,17.39,0.0,13.04,4.35,4.35,4.35,6.52,2.17,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96,21.74,4.35,0.0,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0
bMY2DaFFwzU.001.mp4,35,12.37,71.61,1.0,78.19,11.67,5.71,71.43,57.14,11.43,5.71,0.0,0.0,5.71,0.0,0.0,5.71,8.57,2.86,11.43,11.43,11.43,2.86,22.86,0.0,0.0,5.71,8.57,0.0,2.86,2.86,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,25.71,0.0,2.86,14.29,5.71,5.71,8.57,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,5.71,0.0,11.43,2.86,2.86,5.71,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,0.0,0.0,37.14,0.0,8.57,5.71,0.0,8.57,0.0,2.86,5.71,0.0,0.0,5.71
JxxF9y61ujA.000.mp4,54,1.0,28.91,45.81,25.77,18.0,9.26,92.59,74.07,20.37,5.56,0.0,1.85,1.85,0.0,1.85,14.81,3.7,5.56,20.37,11.11,12.96,9.26,29.63,0.0,0.0,1.85,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,0.0,0.0,0.0,29.63,1.85,7.41,5.56,18.52,0.0,12.96,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,5.56,1.85,3.7,0.0,0.0,0.0,3.7,24.07,3.7,11.11,3.7,1.85,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,9.26,12.96,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
Q0C0OU-j4DA.001.mp4,44,17.39,91.35,11.0,68.66,11.0,9.09,90.91,59.09,18.18,15.91,4.55,2.27,6.82,2.27,0.0,2.27,4.55,11.36,11.36,11.36,6.82,2.27,18.18,6.82,0.0,0.0,6.82,4.55,6.82,4.55,2.27,2.27,0.0,0.0,18.18,0.0,4.55,0.0,4.55,20.45,2.27,2.27,6.82,6.82,2.27,6.82,6.82,2.27,2.27,0.0,2.27,0.0,0.0,0.0,2.27,6.82,4.55,2.27,0.0,0.0,0.0,2.27,13.64,0.0,9.09,2.27,2.27,4.55,0.0,2.27,0.0,0.0,0.0,0.0,2.27,0.0,0.0,2.27,0.0,0.0,29.55,11.36,4.55,4.55,0.0,2.27,0.0,0.0,0.0,2.27,0.0,4.55
nfN9qJSVank.003.mp4,28,21.19,14.19,52.86,1.0,9.33,39.29,82.14,50.0,17.86,14.29,14.29,0.0,0.0,0.0,0.0,3.57,0.0,14.29,14.29,7.14,7.14,0.0,14.29,3.57,3.57,0.0,0.0,0.0,10.71,3.57,7.14,7.14,0.0,0.0,3.57,0.0,0.0,0.0,0.0,10.71,0.0,3.57,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,17.86,0.0,0.0,0.0,14.29,3.57,3.57,0.0,0.0,0.0,0.0,0.0,14.29,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,17.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,0.0
LmA23EIaXqg.003.mp4,50,1.0,65.56,3.37,91.14,12.5,14.0,94.0,68.0,28.0,12.0,8.0,0.0,2.0,0.0,2.0,16.0,0.0,12.0,24.0,8.0,6.0,0.0,30.0,4.0,0.0,2.0,6.0,6.0,8.0,6.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0
fk_ggmC872E.000.mp4,27,18.82,64.46,4.97,88.52,6.75,33.33,88.89,62.96,25.93,7.41,0.0,0.0,7.41,0.0,0.0,18.52,3.7,14.81,14.81,3.7,3.7,3.7,22.22,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,14.81,0.0,0.0,3.7,3.7,7.41,7.41,0.0,0.0,0.0,0.0,11.11,3.7,7.41,0.0,0.0,7.41,0.0,3.7,0.0,7.41,0.0,0.0,18.52,3.7,7.41,3.7,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,29.63,7.41,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0
sNs4yCA11wk.003.mp4,49,24.49,88.95,46.05,99.0,7.0,4.08,95.92,57.14,22.45,12.24,2.04,2.04,4.08,4.08,0.0,10.2,6.12,12.24,14.29,6.12,4.08,2.04,18.37,6.12,0.0,4.08,8.16,2.04,8.16,8.16,0.0,0.0,0.0,0.0,16.33,0.0,0.0,4.08,0.0,6.12,0.0,0.0,0.0,2.04,0.0,4.08,4.08,0.0,2.04,2.04,0.0,0.0,0.0,0.0,0.0,12.24,2.04,2.04,6.12,2.04,0.0,8.16,8.16,0.0,18.37,2.04,0.0,18.37,0.0,0.0,0.0,0.0,0.0,0.0,2.04,2.04,0.0,0.0,0.0,0.0,20.41,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0
RWfY3Xk0XPQ.005.mp4,48,27.87,85.13,74.76,65.25,24.0,18.75,93.75,60.42,27.08,20.83,8.33,0.0,10.42,0.0,2.08,6.25,2.08,16.67,8.33,4.17,8.33,0.0,20.83,6.25,6.25,0.0,0.0,2.08,2.08,2.08,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,16.67,2.08,0.0,6.25,10.42,0.0,10.42,6.25,6.25,0.0,0.0,6.25,4.17,2.08,0.0,0.0,2.08,2.08,0.0,0.0,0.0,0.0,0.0,16.67,4.17,10.42,4.17,6.25,0.0,2.08,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92,6.25,4.17,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0
LuLUAwn0aWU.004.mp4,9,75.9,86.68,99.0,25.77,4.5,22.22,77.78,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.11,11.11,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,33.33,0.0,11.11,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,22.22,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaBTYkzhuK4.000.mp4,45,18.82,58.78,4.97,1.0,9.0,15.56,84.44,64.44,20.0,6.67,2.22,4.44,0.0,0.0,0.0,13.33,2.22,17.78,13.33,13.33,2.22,4.44,17.78,4.44,2.22,0.0,8.89,2.22,4.44,0.0,4.44,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,2.22,0.0,2.22,0.0,2.22,2.22,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,6.67,4.44,2.22,0.0,0.0,0.0,8.89,6.67,2.22,6.67,4.44,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0
cxJ0u6r0-pU.002.mp4,59,21.06,80.15,16.91,97.07,11.8,13.56,100.0,72.88,22.03,11.86,0.0,0.0,3.39,0.0,8.47,10.17,8.47,15.25,13.56,8.47,6.78,5.08,22.03,0.0,0.0,3.39,0.0,0.0,5.08,5.08,0.0,0.0,0.0,0.0,16.95,0.0,0.0,0.0,0.0,27.12,3.39,10.17,5.08,6.78,0.0,6.78,1.69,1.69,0.0,0.0,1.69,0.0,0.0,0.0,0.0,10.17,5.08,3.39,1.69,1.69,0.0,5.08,13.56,0.0,10.17,1.69,6.78,1.69,8.47,1.69,0.0,0.0,0.0,0.0,1.69,0.0,0.0,1.69,0.0,0.0,16.95,3.39,1.69,0.0,0.0,3.39,0.0,0.0,0.0,8.47,0.0,0.0
pQy4omHIf7o.001.mp4,44,1.33,5.6,85.21,1.0,8.8,11.36,100.0,59.09,22.73,15.91,13.64,0.0,2.27,0.0,0.0,6.82,0.0,9.09,15.91,13.64,9.09,0.0,22.73,9.09,0.0,0.0,0.0,6.82,9.09,2.27,6.82,0.0,4.55,0.0,6.82,0.0,2.27,0.0,2.27,22.73,4.55,6.82,0.0,6.82,2.27,6.82,0.0,0.0,0.0,0.0,9.09,2.27,4.55,2.27,0.0,2.27,0.0,0.0,0.0,2.27,0.0,2.27,20.45,0.0,2.27,0.0,2.27,0.0,4.55,0.0,2.27,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,27.27,9.09,4.55,0.0,0.0,0.0,0.0,2.27,0.0,11.36,0.0,0.0
jZhlaIUFMLc.005.mp4,49,1.0,1.0,71.95,99.0,16.33,14.29,95.92,77.55,28.57,16.33,14.29,0.0,2.04,0.0,0.0,12.24,4.08,8.16,24.49,6.12,12.24,6.12,32.65,2.04,2.04,2.04,0.0,2.04,10.2,8.16,2.04,2.04,0.0,0.0,2.04,0.0,0.0,0.0,0.0,24.49,4.08,4.08,4.08,4.08,4.08,8.16,0.0,0.0,0.0,0.0,2.04,2.04,0.0,0.0,0.0,2.04,0.0,2.04,0.0,0.0,0.0,2.04,20.41,0.0,2.04,0.0,2.04,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.49,4.08,6.12,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0
dVbo9Ftlyl0.005.mp4,55,86.58,50.0,99.0,25.77,9.17,3.64,96.36,56.36,12.73,9.09,3.64,0.0,5.45,0.0,0.0,3.64,9.09,18.18,9.09,0.0,9.09,1.82,18.18,0.0,1.82,0.0,5.45,1.82,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,12.73,3.64,1.82,1.82,1.82,0.0,5.45,0.0,0.0,0.0,0.0,1.82,0.0,1.82,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,3.64,14.55,5.45,25.45,7.27,3.64,14.55,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82,12.73,3.64,0.0,0.0,0.0,0.0,1.82,0.0,3.64,0.0,0.0
1mHjMNZZvFo.003.mp4,40,45.59,89.42,59.88,72.57,40.0,15.0,97.5,62.5,17.5,12.5,5.0,5.0,0.0,2.5,0.0,5.0,5.0,15.0,10.0,7.5,7.5,0.0,15.0,2.5,0.0,2.5,5.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,2.5,15.0,0.0,12.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,2.5,7.5,0.0,0.0,15.0,2.5,0.0,20.0,7.5,5.0,7.5,12.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,12.5,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dRP8ZaAryro.005.mp4,30,62.04,74.76,23.51,84.54,15.0,23.33,86.67,63.33,20.0,10.0,3.33,0.0,6.67,0.0,0.0,10.0,10.0,16.67,13.33,3.33,6.67,0.0,13.33,0.0,0.0,0.0,3.33,3.33,3.33,3.33,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,16.67,0.0,3.33,3.33,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,3.33,10.0,0.0,6.67,3.33,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.33,10.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0
3b9fhd-EDaY.001.mp4,43,1.0,1.0,99.0,69.6,10.75,6.98,97.67,62.79,23.26,16.28,16.28,0.0,0.0,0.0,0.0,6.98,0.0,9.3,6.98,18.6,16.28,2.33,23.26,4.65,2.33,2.33,0.0,2.33,2.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,0.0,0.0,2.33,4.65,0.0,4.65,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,2.33,4.65,0.0,0.0,0.0,4.65,0.0,18.6,6.98,0.0,30.23,11.63,13.95,13.95,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21,11.63,18.6,0.0,0.0,0.0,0.0,2.33,0.0,4.65,0.0,0.0
hhdoeK8SsiI.002.mp4,35,1.0,19.58,99.0,98.56,11.67,20.0,97.14,57.14,28.57,17.14,11.43,0.0,5.71,0.0,0.0,11.43,0.0,2.86,8.57,5.71,14.29,2.86,22.86,0.0,0.0,5.71,0.0,8.57,5.71,5.71,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,51.43,14.29,5.71,2.86,22.86,5.71,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,5.71,2.86,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,2.86,0.0,34.29,11.43,14.29,0.0,0.0,0.0,0.0,2.86,0.0,5.71,0.0,0.0
oBE9f5xD9rk.005.mp4,54,7.88,57.35,58.07,60.88,54.0,5.56,88.89,66.67,16.67,11.11,7.41,1.85,0.0,0.0,1.85,5.56,1.85,14.81,16.67,7.41,14.81,1.85,22.22,3.7,3.7,0.0,0.0,1.85,1.85,1.85,0.0,0.0,0.0,0.0,9.26,5.56,0.0,3.7,1.85,5.56,1.85,1.85,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,3.7,0.0,1.85,1.85,0.0,3.7,12.96,5.56,14.81,0.0,7.41,7.41,0.0,1.85,1.85,0.0,0.0,0.0,1.85,0.0,0.0,1.85,0.0,0.0,18.52,0.0,11.11,0.0,0.0,0.0,0.0,1.85,0.0,5.56,0.0,0.0
mlXZQ8dO0nQ.004.mp4,42,1.92,17.04,95.13,70.57,6.0,9.52,92.86,59.52,30.95,21.43,19.05,0.0,2.38,0.0,0.0,9.52,7.14,4.76,9.52,9.52,9.52,2.38,16.67,4.76,2.38,0.0,0.0,4.76,2.38,2.38,0.0,0.0,0.0,0.0,11.9,7.14,0.0,2.38,2.38,4.76,0.0,0.0,0.0,0.0,2.38,2.38,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,2.38,0.0,0.0,7.14,0.0,7.14,7.14,4.76,9.52,2.38,2.38,4.76,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,30.95,2.38,0.0,0.0,0.0,0.0,2.38,0.0,7.14,0.0,0.0
4ZlcaXadwlo.000.mp4,35,75.19,92.33,26.0,98.56,17.5,5.71,80.0,60.0,14.29,5.71,2.86,0.0,2.86,0.0,0.0,8.57,14.29,11.43,8.57,2.86,11.43,0.0,17.14,2.86,2.86,5.71,5.71,0.0,5.71,5.71,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,2.86,2.86,5.71,0.0,5.71,11.43,0.0,14.29,2.86,11.43,0.0,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.86,8.57,8.57,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,0.0
Gk94xrcmFts.004.mp4,34,7.44,96.11,14.7,25.77,6.8,14.71,79.41,47.06,23.53,8.82,0.0,2.94,5.88,0.0,0.0,14.71,2.94,2.94,8.82,0.0,8.82,5.88,20.59,2.94,2.94,0.0,0.0,0.0,5.88,2.94,2.94,0.0,0.0,0.0,20.59,2.94,0.0,2.94,0.0,11.76,2.94,0.0,0.0,2.94,2.94,5.88,8.82,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,8.82,2.94,0.0,2.94,0.0,2.94,0.0,20.59,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,2.94,0.0,0.0,0.0,41.18,20.59,5.88,0.0,0.0,0.0,0.0,8.82,0.0,5.88,0.0,0.0
nEm44UpCKmA.000.mp4,46,24.89,97.44,68.63,25.77,11.5,15.22,95.65,67.39,23.91,15.22,2.17,2.17,6.52,0.0,4.35,8.7,6.52,15.22,15.22,8.7,4.35,0.0,26.09,4.35,4.35,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.0,0.0,0.0,0.0,30.43,10.87,0.0,4.35,6.52,2.17,8.7,2.17,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,4.35,2.17,2.17,0.0,0.0,0.0,19.57,4.35,6.52,2.17,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,6.52,2.17,0.0,0.0,0.0,0.0,2.17,0.0,6.52,0.0,0.0
7Y3S4nfQHeo.002.mp4,56,14.58,89.42,13.15,99.0,6.22,12.5,100.0,71.43,25.0,16.07,3.57,7.14,3.57,0.0,1.79,8.93,3.57,16.07,19.64,0.0,3.57,7.14,25.0,1.79,0.0,1.79,1.79,1.79,7.14,7.14,0.0,0.0,0.0,0.0,16.07,0.0,1.79,0.0,1.79,10.71,3.57,0.0,1.79,1.79,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07,7.14,3.57,0.0,5.36,0.0,0.0,23.21,1.79,5.36,0.0,1.79,3.57,3.57,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,19.64,5.36,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0
H0_4dZMjUow.001.mp4,47,17.48,2.8,99.0,4.35,23.5,21.28,95.74,59.57,21.28,19.15,17.02,0.0,0.0,0.0,2.13,2.13,0.0,14.89,8.51,6.38,10.64,2.13,25.53,2.13,4.26,2.13,2.13,4.26,2.13,0.0,2.13,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,12.77,2.13,2.13,2.13,2.13,2.13,2.13,4.26,2.13,0.0,2.13,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,2.13,0.0,19.15,0.0,0.0,21.28,4.26,10.64,6.38,6.38,4.26,0.0,0.0,0.0,0.0,2.13,2.13,0.0,0.0,0.0,0.0,8.51,4.26,2.13,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0
wm94g-5Cg5s.004.mp4,38,22.39,94.27,1.0,99.0,12.67,23.68,81.58,55.26,21.05,15.79,2.63,0.0,2.63,10.53,0.0,5.26,5.26,10.53,7.89,10.53,7.89,0.0,10.53,15.79,7.89,5.26,0.0,0.0,13.16,10.53,2.63,0.0,2.63,0.0,18.42,0.0,0.0,0.0,10.53,5.26,0.0,2.63,0.0,0.0,0.0,2.63,5.26,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,2.63,5.26,2.63,0.0,2.63,7.89,0.0,5.26,0.0,2.63,2.63,0.0,2.63,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,18.42,13.16,0.0,0.0,0.0,2.63,0.0,0.0,0.0,2.63,0.0,0.0
